phase,flux,flux_err
0.28576717688501263,1.1312858908559313,0.014391500680201532
0.29134930831978245,1.1856648109369834,0.014877906058923916
0.29149298798923734,1.0630405979838957,0.01378527411750791
0.2916277314996015,1.1024359595699356,0.014134640132568217
0.30014513402967447,1.101144948319697,0.014123171251697679
0.30198037928462046,1.1336334464152777,0.014412439069809772
0.3061844121647212,1.1441351567940894,0.014506174739023674
0.30749855577198937,1.1134678728127165,0.014232765315689412
0.3077724232557729,1.08480353248873,0.013978073391206824
0.3102030632370123,1.1291575187848444,0.014372527879964214
0.31112857070619443,1.1394375585718968,0.014464230593136092
0.3133319514640701,1.1226758245224229,0.014314758362684388
0.31487703384059385,1.1198432865082535,0.014289527115875262
0.3155086988475291,1.1158097981947916,0.014253609971817873
0.3179169107269934,1.0934862609440044,0.014055130279964148
0.319039014090887,1.1322940123361038,0.014400491834000273
0.320811881380817,1.1535317981295599,0.01459013428694498
0.3224026960110622,1.1194754416396568,0.01428625072679428
0.32705003333255306,1.1516406095954521,0.014573232754596663
0.3301084834573868,1.134288817938777,0.014418288147317658
0.33721221792554795,1.0714455137159908,0.013859673597339193
0.3380178755239254,1.1146636808975936,0.01424340759075054
0.3383804039191142,1.1208470954667316,0.014298469181440124
0.34411848032365444,1.1037381419071812,0.014146216583035862
0.34512160999208663,1.0552519679215124,0.013716391158586541
0.3460753277887165,1.1185299329610654,0.014277824686304088
0.34732761899642695,1.0830517557543573,0.013962533803396519
0.3474415114456051,1.0724039642702998,0.013868166672472239
0.3508505750707514,1.0390275204065114,0.013573115705710069
0.35296950015174594,1.1008838248516046,0.014120850458680011
0.3550595140741428,1.0242573538490998,0.013442932413352718
0.35753203135343675,1.0774989378763276,0.013913307309522682
0.35972139453942553,1.0333264133400641,0.013522846296754444
0.3604708068608776,1.04915953206253,0.013662560931119061
0.3606903564455709,1.0670688711819045,0.013820922778708868
0.3640323111133945,1.0189235750864598,0.013395983550930685
0.36522415171410605,1.0660440013843628,0.013811851095477924
0.36871942317342876,1.084391964499139,0.013974424043383662
0.3690898364385893,1.0324209548085743,0.013514860686833762
0.37136645874142665,1.0823745466184913,0.013956531057332284
0.37364080323517795,1.0183080353204226,0.013390565530691052
0.37513997817707634,1.0108684701393853,0.013325126420843237
0.3756747470371259,1.1125625850548098,0.014224705466224178
0.3797755758465,1.06625374791201,0.013813708032224302
0.3819878926826742,1.051709727283299,0.013685090108756426
0.38551400275647796,1.0159655239606806,0.013369956526002818
0.385676781333047,1.021224559734702,0.013416230436497116
0.38671109984766766,0.9945119609587688,0.013181480671407453
0.38837690829921384,1.0170672983975315,0.013379645110735713
0.3913107775789168,0.999219292766737,0.013222792041568041
0.3916486001045594,1.0949510155726045,0.014068138942292002
0.39168627220956515,0.978217281042946,0.013038673119273878
0.39471633686565893,1.0750711579224308,0.013891791522441167
0.39654036814321125,1.00056477801156,0.013234608017080568
0.3975433224769861,0.9797582536490176,0.013052167531827566
0.3986007700050312,1.0406349572738391,0.013587298889186783
0.40010344938133646,1.0255104512452964,0.013453971526298226
0.4002506334911917,0.952402070183393,0.012813047013557233
0.40148855672157596,1.0592917032223015,0.013752109772754753
0.4026257289321976,1.0299916186505225,0.013493450403241765
0.40323952161940674,0.9463513603260204,0.012760276030674561
0.4034983202831802,0.955081187512564,0.012836424699985196
0.4038107360213409,0.9275923765910352,0.012596934411765426
0.405779322995771,1.0301255777772689,0.013494627533202441
0.40589724556830725,0.9339152148093122,0.01265194435839025
0.41172012808787956,0.8885953796236313,0.012258713550609415
0.4209347275611204,0.9069782881113433,0.012417923766140326
0.4235758056494219,0.9227263668683111,0.012554629308636671
0.42589868581136964,1.0190346013426435,0.013396954617175608
0.4275704516625923,0.9279020425892368,0.01259962825528914
0.43016159237460744,0.9816464282638738,0.013068700675746989
0.43114842654794927,0.8901859403663579,0.01227247066989491
0.43229418451898816,0.8800186795863996,0.012184577917247044
0.43578192157307377,1.0270266916624484,0.0134673249997407
0.4405941400504629,0.8949369730985239,0.012313587218529504
0.4434686101752563,0.9094657129949067,0.012439493009507035
0.44958936517598636,0.8316979877573942,0.01176860412685864
0.4503377261672975,0.9491550674459909,0.012784720577671216
0.450437250594904,0.9571723194780305,0.012854678938479497
0.45746897001748027,0.8520053674475756,0.011943065083906466
0.4583487453452192,0.9731250466591166,0.012994108415966484
0.46083054931562545,0.7864131568805803,0.011381491295720265
0.46127017408840304,0.9375925994400377,0.012683953394362296
0.4620038166057139,0.8364130702747855,0.011809063247685277
0.4653774859816369,0.8000749088908827,0.011497995157009916
0.46884156842980285,0.8006682565701919,0.011503056632447857
0.4703141101223221,0.8132250179208725,0.011610368269373563
0.4732868780481756,0.7866535932075625,0.01138354190449094
0.4733515339549875,0.9525359395056682,0.012814215640408234
0.4824429543692096,0.745296790019901,0.011032392562454673
0.48457484565140757,0.7823949718316952,0.011347276424389721
0.48814738871208224,0.7693594467511884,0.011236415235090495
0.49248423771794625,0.774915398149836,0.011283634056899087
0.4941903465165139,0.8755698749788167,0.012146157853342486
0.49548679296130466,0.8007611059914611,0.011503852113996117
0.49986814756853215,0.8232986641340824,0.011696602103554566
0.5003927536821029,0.7338804029325576,0.010935873364568631
0.5019642942105056,0.8581190251874139,0.01199568821123073
0.503646397968226,0.7141807346696338,0.010769753804833642
0.5046758104200769,0.7328613372986954,0.01092726830096367
0.5059410678544833,0.7831086313295691,0.01135334917824091
0.5073231964230024,0.8344493308545391,0.011792210415912125
0.5104345627257842,0.789344688117277,0.01140646719937924
0.511052735872053,0.7223533491934979,0.010838604329510188
0.5112645758552363,0.7943357899101651,0.011449020130701487
0.5125852024866157,0.7163344053964901,0.01078789068548192
0.5139937891587727,0.8175250158679669,0.011647156913276573
0.5151491842243654,0.7984714105411589,0.011484307637712753
0.5198836054966923,0.7921868896381348,0.01143070001070526
0.5214285126087499,0.8142743053660718,0.011619340693244608
0.5281511454643317,0.7441193717669512,0.011022429025515423
0.5282087925253713,0.7166226501978962,0.010790322329829691
0.5286417590458256,0.8436232315062959,0.011870992238675817
0.5341170067847294,0.6899225352522238,0.010565965575406134
0.5377659453640335,0.7143877695383029,0.010771498326672404
0.5448234220655446,0.7298292932920105,0.010901669146547542
0.5497651275330123,0.7602742662361365,0.011159287534226379
0.5503701592268241,0.7218510137705048,0.010834372232525943
0.5504572431824282,0.7629340723116949,0.011181856108007468
0.5507460042779618,0.738136856097019,0.010971839218329772
0.5520417498358496,0.7217115418518674,0.010833196324954062
0.5527328141320832,0.727468865142888,0.01088174886827974
0.5585574488630249,0.7089979357510376,0.010726145225697488
0.5589594015762677,0.735006755502092,0.010945385733965512
0.5589883127021538,0.7449067175277814,0.011029092463272725
0.5604920433815629,0.7239400621521376,0.010851984745174672
0.563406813805909,0.7103144517604101,0.010737216573637794
0.5704762053215039,0.8044919277086248,0.01153571078930624
0.5712426138440245,0.7607084680096498,0.011162973649136064
0.5759447947770516,0.7650735198252211,0.01120001780010007
0.5767695512502848,0.6317996350942223,0.010081212446767192
0.578407324569884,0.6732335193222948,0.010426258751377893
0.579023745509098,0.7588478897185356,0.011147194638530224
0.582141069295253,0.7087239851781395,0.010723841582836997
0.5823763886545993,0.8262805515456529,0.0117221531165452
0.5829493551811171,0.7087040763109218,0.010723676499547767
0.5845638243547633,0.7737632352857046,0.011273843577778163
0.5847805704282066,0.6507810386795531,0.01023896068987379
0.5881463549377003,0.7636420779598306,0.011187870373108729
0.5969579503787722,0.869196023387855,0.012091153283386263
0.5979919185681339,0.8113926899926366,0.011594692755574896
0.5987849603675239,0.7922035983662861,0.011430836474603355
0.6067125751902609,0.8916947521900825,0.012285528158025508
0.608810999640548,0.7642768953364394,0.011193255714258943
0.6093292979012412,0.8766195073231526,0.012155221901259122
0.6123689996124115,0.888379995852467,0.012256850981580355
0.6147044955733466,0.8384225891219621,0.011826317909995557
0.6299820277592914,0.8457243807811256,0.011889048488108558
0.6304302383311913,0.826337174304578,0.01172264093422389
0.6329498896300475,0.779987873472792,0.011326786508307837
0.636138352339453,0.8285073598698128,0.01174124323366245
0.6377473897258965,0.9349017457334418,0.012660529522364888
0.6389569274823196,0.9444878396825901,0.012744029998399088
0.6403422100200575,0.8798625048628042,0.012183225366593485
0.6423051900695351,0.9057760867013656,0.012407499171070743
0.6434129254528791,0.8739900546860692,0.012132521696691672
0.6489987364885215,0.8097167638788422,0.011580362203624772
0.6502137059699474,0.9310550729277661,0.012627051471856445
0.6528898279697729,0.9344026269581901,0.012656181339228396
0.6612290326520637,0.8812547091415983,0.012195252732495736
0.6615088576112289,0.9607741080655188,0.012886137564574749
0.6623691836081409,0.8590330060059262,0.01200355730553865
0.6642084589246985,1.0260222308221214,0.013458474881469992
0.6642736404567173,0.9744473317149485,0.013005675584551082
0.6651479839717611,0.8526432744344009,0.011948550526136593
0.670706110337421,0.9551801546465045,0.012837290234314444
0.6707995021726205,0.900064288552987,0.012357993027569012
0.672284659634639,0.9926757455959072,0.013165373581729218
0.6727258613910271,1.0384399096885768,0.013567937221193815
0.6736520697841386,1.0142802540220637,0.013355133847115369
0.674876676412329,0.8730324988700684,0.012124255518143962
0.676186614634543,1.013991631424037,0.013352592915484055
0.6766756513296546,1.0162279390120328,0.013372260953304503
0.6767750005577648,0.9994018078939971,0.01322439634114446
0.680864615326001,0.9980368360300429,0.013212415379061747
0.6817123255541859,1.0305527125090321,0.013498395735808782
0.6867323539806371,1.0702171119660633,0.013848797807612199
0.6887161850932986,0.8983014293868643,0.012342724723653898
0.6935240231706045,0.9872739790344388,0.013118011336493115
0.696409707242531,1.0659690878842294,0.013811186822838358
0.7000158923648733,0.9727438432822896,0.012990773794363347
0.7004141655035083,1.0496388354549153,0.013666794755646106
0.7020875083295778,1.0866040783445357,0.013994048584068653
0.7052998008198135,1.118661600799184,0.014278999717836898
0.7053895130581362,1.1108245022703376,0.01420923985380774
0.707925284431412,0.9917048809419595,0.013156856285273043
0.7085259356904311,1.0635523970161345,0.013789799065046807
0.7101786026217802,1.132562586124479,0.014402888413155767
0.7124354251895768,1.0333336465042464,0.013522903742242312
0.7132409075581975,1.0853639954802419,0.01398304582448812
0.7153968039122756,1.1556574696800803,0.014609145304993581
0.7187005608203982,1.0637037510342142,0.013791142804552
0.7194203610493342,0.9826144144784176,0.013077184407684352
0.7257766106468396,1.0642588020481916,0.013796054170128316
0.7267177127062286,1.0845958309658794,0.013976234403971444
0.7284171631644617,1.0322830842632666,0.013513647371263152
0.7301218701451122,1.113080695555824,0.01422931427093244
0.7319176911755557,1.0700328992980268,0.013847167604639849
0.7325670533119377,1.0895285393481178,0.01401999977539402
0.7347287318841503,1.1105786768205628,0.014207054606767903
0.7397151181871874,1.069292524709383,0.013840609616081889
0.7432662845885063,1.047054989668461,0.013643975406893816
0.7453342208850515,1.1195993837134997,0.014287353124040118
0.7491506690336847,1.166123455132307,0.01470278045282211
0.7506414334154344,1.1797082341809422,0.014824491448689456
0.7508359267415781,1.1327635105309595,0.014404684678379324
0.7519920226363229,1.049388089657088,0.013664582179266423
0.75569265092001,1.1193397603945512,0.014285039646290907
0.7572226644860597,1.1297626445151119,0.01437792189190299
0.762650427834218,1.0635187004121993,0.013789503509069994
0.7646165618318709,1.1361055743648576,0.014434494450000857
0.7673617201338235,1.1078097184135562,0.01418242479922944
0.7708410466177713,1.1908166291952715,0.014924142157878547
0.7743583956711406,1.1215167668450596,0.01430443485031943
0.7753725641090256,1.1509368379989604,0.01456694225548563
0.7814435569139199,1.198251470784683,0.014990904266275487
0.7822409791791353,1.19702905154842,0.014979920477153612
0.7826131447290798,1.1746726326342196,0.01477935690754111
0.7839915937504816,1.1544075826664275,0.014597964461472405
0.7840080643191241,1.142769210536286,0.014493977995405931
0.7851718698428692,1.1290166085929776,0.01437126702047047
0.7856551241653205,1.1275597657770855,0.014358280286431768
0.7871352002933373,1.1476700564686366,0.014537746950887397
0.789778030635709,1.1053739124596742,0.014160758761288821
0.7898370795115764,1.210686697881156,0.015102688591846746
0.7902519984208014,1.2783778899357787,0.015713702421922684
0.7929864683805565,1.1312104559875298,0.014390829230640612
0.7930812619731522,1.1586293634322355,0.014635718359118224
0.7948297737607235,1.2064404521478322,0.015064501920655268
0.7958935291694554,1.0847197077995587,0.013977331963351844
0.800694183213933,1.1063627133138036,0.014169554134737973
0.813555093021239,1.1257487949186922,0.014342136438920058
0.816597247758653,1.1288698934960695,0.01436996395021499
0.8196420307727923,1.1803487127422094,0.014830230438750544
0.8242397811142191,1.131550265170638,0.014393865145619345
0.8296976821263454,1.1396937607461695,0.01446651599513285
0.8315090976411643,1.1030092911999199,0.014139739113823529
0.8326250683544469,1.137749388434585,0.014449166678366782
0.8352223417246112,1.1398899659549524,0.014468272209505561
0.8378178628814082,1.178597866870272,0.014814532731759946
0.8388330825462122,1.1219798328998345,0.01430855856670106
0.8391651228629372,1.0461484856684469,0.013635971310213518
0.8399394162191757,1.076288179845909,0.013902578323400699
0.8477566430251434,1.1131178078789894,0.014229648352023462
0.8523128663759546,1.0575865786322791,0.013737035548974017
0.8591618322116934,1.1479402685117601,0.014540164397342435
0.8627038871831428,1.1269102542293854,0.014352490909863182
0.8662589083892794,1.1371059466374838,0.014443422886158222
0.8671442906769993,1.1677922015622506,0.014717726108045968
0.8674048415335498,1.1662156113535556,0.014703606288361412
0.8681624891542268,1.1118689715639982,0.014218532598209526
0.8688784345517611,1.1003984519164411,0.014116532280242526
0.8754563363392348,1.079492056084336,0.013930975705227382
0.8820587688652707,1.163812910773724,0.014682103116412805
0.8849038020715516,1.074127339549948,0.013883430500523705
0.8944022565142653,1.1118065050995607,0.01421798077135446
0.8948194533330278,1.0033493432453662,0.01325905508042872
0.8957920947743034,1.0160351453148726,0.013370565882972795
0.8999998072887606,1.0271223292883096,0.013468166721075365
0.9009170794885252,1.003696687235288,0.013262107540695761
0.9032236642761055,1.0951664496195752,0.014070052018883753
0.9057548800525718,1.0827112533920027,0.013959518560150541
0.9075755821230229,1.0839349275138086,0.0139703705132696
0.9095361090662368,1.0043351227543509,0.01326771591961711
0.9125961361851235,1.0229662150376713,0.013431564052039121
0.9141156365590053,1.0481444299215732,0.01365359716263591
0.9198659783938008,1.0447196677123647,0.013623351623779714
0.9220250286255439,1.0017501375454785,0.01324501179467701
0.924180399349647,1.0542476721480172,0.013707519583700848
0.9258204505130415,1.066662164994295,0.013817322115248897
0.9332816320148994,0.9949453135870805,0.01318528279986881
0.9367068157762118,0.998970010539119,0.013220602054022946
0.9418020132266837,1.0200985511501537,0.01340632193810399
0.9421168820651145,0.9473260736457713,0.012768771515933967
0.9448185859631346,0.9989349559011348,0.013220295001822759
0.9452378853644497,1.0228152878627612,0.01343023860605226
0.9479371362709353,1.0337076510337904,0.013526205674644163
0.9510903799402842,1.008931149941267,0.013308102259584386
0.9529303561500573,0.978141692462093,0.01303801379646473
0.9574864042463915,0.9756326611966272,0.013016051103207929
0.9593649287368066,1.072988162498031,0.013873341313974826
0.9598208489711906,1.0687666431124043,0.01383595350954795
0.9637864085892407,1.0082986152168758,0.01330254218424415
0.9676289643285622,0.9642760289878654,0.012916731358053997
0.9705482904851978,0.9331215314499937,0.012645033330598002
0.9720958259715277,0.9588317593835642,0.012869172077909432
0.9741877673076945,0.9191121998057753,0.012523232439968
0.9747680930742093,0.9100586265274155,0.012444641002170164
0.9755383564588452,0.9372121944313369,0.012680644955992835
0.9766478440632288,1.0558193346433355,0.013721412108350645
0.9784401606294583,0.9426147921831138,0.012727706755425451
0.9824011646060004,0.9835348900175734,0.013085247504843172
0.9828798632611321,0.897487504540296,0.012335672355260436
0.9864503037687423,0.9513352099076284,0.01280373969420932
0.9873575884542359,1.0372803020804353,0.013557706588506628
0.9890538849635214,0.9196903947506846,0.012528254754039462
0.9969632770300602,0.9293751388186667,0.012612437673762219
0.9988870080247244,0.790374301000641,0.011415245356365107
